پوءِ	ADV	پوءِ
ڀلي	ADV	ڀلي
ڇا	ADV	ڇا
ڇو	ADV	ڇو
ڏهاڙي	ADV	ڏهاڙ
ڪالھ	ADV	ڪالھ
ڪجھ	ADV	ڪجھ
ڪهڙي	ADV	ڪهڙي
ڪونه	ADV	ڪونه
ڪونهي	ADV	ڪونه
ڪيئن	ADV	ڪيئن
ڪين	ADV	ڪين
ڪٿان	ADV	ڪٿ
ڪڏهن	ADV	ڪڏهن
گڏ	ADV	گڏ
گڏجي	ADV	گڏ
گڏوگڏ	ADV	گڏ
گڏي	ADV	گڏ
گھوري	ADV	گھور
گھڻوئي	ADV	گھڻو
آه	AUX	آه
آهن	AUX	آهي
آهي	AUX	آهي
آهين	AUX	آهي
آهيون	AUX	آهي
سگھبو	AUX	سگھبو
سگھن	AUX	سگھي
سگھندين	AUX	سگھندين
سگھي	AUX	سگھي
سگھيا	AUX	سگھيو
سگھيس	AUX	سگھيس
هئا	AUX	هو
هئي	AUX	هئي
کپي	AUX	کپي
گھرجن	AUX	گھرج
گھرجي	AUX	گھرج
اگر	CCONJ	اگر
بلڪه	CCONJ	بلڪه
تنهنڪري	CCONJ	تنهنڪري
جيتوڻيڪ	CCONJ	جيتوڻيڪ
جيڪڏهن	CCONJ	جيڪڏهن
جڏهن	CCONJ	جڏهن
سو	CCONJ	سو
پر	CCONJ	پر
۽	CCONJ	۽
ان	DET	ان
انهن	DET	ان
اها	DET	اها
اهو	DET	اهو
اهي	DET	اهي
اهڙو	DET	اهڙو
جنهن	DET	جنهن
جيڪا	DET	جيڪو
جيڪو	DET	جيڪو
جيڪي	DET	جيڪي
جھڙو	DET	جھڙو
سي	DET	سي
هر	DET	هر
هرڪوئي	DET	هر
هن	DET	هن
هنن	DET	هن
هوءَ	DET	هوءَ
هي	DET	هي
هُو	DET	هُو
هُوءَ	DET	هُوءَ
ڪنهن	DET	ڪنهن
ڪو	DET	ڪو
ڪوئي	DET	ڪو
ڪي	DET	ڪي
افسوس	INTJ	افسوس
شاباش	INTJ	شاباش
مار	INTJ	مار
هاءِهاءِ	INTJ	هاءِ
گھوڙاڙي	INTJ	گھوڙاڙي
آباد	NOUN	آباد
آبادڪاري	NOUN	آباد
آرام	NOUN	آرام
آرسي	NOUN	آرسي
آسپاس	NOUN	آس
آفيسرس	NOUN	آفيسر
آيتون	NOUN	آيت
اتهاس	NOUN	اتهاس
اثر	NOUN	اثر
اجلاس	NOUN	اجلاس
احترام	NOUN	احترام
اخبار	NOUN	خبر
اختلاف	NOUN	اختلاف
اخلاق	NOUN	اخلاق
ادارا	NOUN	اداراو
ادارن	NOUN	اداراو
ادب	NOUN	ادب
استاد	NOUN	استاد
استعمال	NOUN	استعمال
اسڪول	NOUN	اسڪول
اصول	NOUN	اصول
اظهار	NOUN	اظهار
اعتبار	NOUN	اعتبار
اقتصاديات	NOUN	اقتصادي
الزام	NOUN	الزام
امتحان	NOUN	امتحان
امن	NOUN	امن
امڙ	NOUN	امڙ
انب	NOUN	انب
انتقال	NOUN	انتقال
اندر	NOUN	اندر
انسان	NOUN	انسان
انسانن	NOUN	انسان
انصاف	NOUN	انصاف
انقلاب	NOUN	انقلاب
انٽرنيٽ	NOUN	انٽرنيٽ
اهلڪار	NOUN	اهلڪار
اهميت	NOUN	اهميت
اوليت	NOUN	اول
اوڌر	NOUN	اوڌر
ايجاد	NOUN	ايجاد
ايمان	NOUN	ايمان
ايپيڪس	NOUN	ايپيڪس
اک	NOUN	اک
اکين	NOUN	اک
اگھوتري	NOUN	اگھ
بابا	NOUN	بابا
بادشاھ	NOUN	بادشاھ
بارش	NOUN	بارش
بازار	NOUN	بازار
باغ	NOUN	باغ
بجلي	NOUN	بجلي
بحران	NOUN	بحران
برباد	NOUN	برباد
برداشت	NOUN	برداشت
بقا	NOUN	بقا
بهتري	NOUN	بهتر
بيت	NOUN	بيت
بيمارين	NOUN	بيمار
تاريخ	NOUN	تاريخ
تازگي	NOUN	تازگي
تحفظ	NOUN	تحفظ
تحقيق	NOUN	تحقيق
تخريبڪاري	NOUN	تخريب
تربيت	NOUN	تربيت
ترقي	NOUN	ترقي
تصور	NOUN	تصور
تعليم	NOUN	تعليم
تمدني	NOUN	تمدن
تندرستي	NOUN	تندرست
تنگ	NOUN	تنگ
تهذيب	NOUN	تهذيب
تهذيبن	NOUN	تهذيب
ثابت	NOUN	ثابت
ثقافت	NOUN	ثقافت
جان	NOUN	جان
جاچ	NOUN	جاچ
جاگرافي	NOUN	جاگرافي
جنت	NOUN	جنت
جنگيون	NOUN	جنگ
جوتا	NOUN	جوتو
جوتن	NOUN	جوتو
جوڙجڪ	NOUN	جوڙ
جيون	NOUN	جيون
جڙ	NOUN	جڙ
جھالت	NOUN	جھالت
جھڳڙن	NOUN	جھڳڙو
حاصل	NOUN	حاصل
حالت	NOUN	حالت
حد	NOUN	حد
حسن	NOUN	حسن
حق	NOUN	حق
حقن	NOUN	حق
حقيقت	NOUN	حق
حملا	NOUN	حملو
حوالو	NOUN	حوال
حيثيت	NOUN	حيثيت
حڪمت	NOUN	حڪمت
حڪومت	NOUN	حڪومت
خبر	NOUN	خبر
خدمت	NOUN	خدمت
خريداري	NOUN	خريد
خريدوفروخت	NOUN	خريدوفروخت
خرچ	NOUN	خرچ
خط	NOUN	خط
خطو	NOUN	خط
خطي	NOUN	خط
خواب	NOUN	خواب
خوش	NOUN	خوش
خوشبوءِ	NOUN	خوشبوءِ
خوشي	NOUN	خوش
خوشيون	NOUN	خوش
خوف	NOUN	خوف
خيال	NOUN	خيال
درجا	NOUN	درجو
درس	NOUN	درس
دل	NOUN	دل
دليل	NOUN	دليل
دنيا	NOUN	دنيا
دهشتگرد	NOUN	دهشت
دهشتگردن	NOUN	دهشت
دهشتگردي	NOUN	دهشت
دور	NOUN	دور
دورن	NOUN	دور
دوست	NOUN	دوست
دوستن	NOUN	دوست
دولت	NOUN	دولت
دين	NOUN	دين
ديوناگري	NOUN	ديوناگري
دڙڪادهمان	NOUN	دڙڪادهمان
دڙڪوداٻ	NOUN	دڙڪوداٻ
دڪان	NOUN	دڪان
دڪاندار	NOUN	دڪان
دڪاندارن	NOUN	دڪان
ذميواري	NOUN	ذميوار
رائج	NOUN	رائج
رات	NOUN	رات
راند	NOUN	راند
راندروند	NOUN	راند
راندين	NOUN	راند
رانديڪن	NOUN	رانديڪو
راڃ	NOUN	راڃ
رستا	NOUN	رستو
رستن	NOUN	رستو
رستو	NOUN	رستو
رشتا	NOUN	رشتو
رشتن	NOUN	رشتو
رشتي	NOUN	رشتي
رشتيدارن	NOUN	رشتي
رنگ	NOUN	رنگ
روشني	NOUN	روشن
روين	NOUN	رويو
ريڙهين	NOUN	ريڙهي
رک	NOUN	رک
زال	NOUN	زال
زالون	NOUN	زال
زبان	NOUN	زبان
زمين	NOUN	زمين
زندگي	NOUN	زندگي
زور	NOUN	زور
سادگي	NOUN	سادگي
سازش	NOUN	سازش
سال	NOUN	سال
سامان	NOUN	سامان
ساوڪ	NOUN	ساوڪ
ساٿ	NOUN	ساٿ
ساھ	NOUN	ساھ
سبزي	NOUN	سبز
سج	NOUN	سج
سردي	NOUN	سرد
سرزمين	NOUN	زمين
سرسبز	NOUN	سبز
سفرنامن	NOUN	سفرنامو
سفرنامو	NOUN	سفرنامو
سمجھ	NOUN	سمجھ
سمنڊ	NOUN	سمنڊ
سهائتا	NOUN	سهائتا
سهاڳ	NOUN	سهاڳ
سهپ	NOUN	سهپ
سودو	NOUN	سودو
سونهن	NOUN	سونهن
سوچ	NOUN	سوچ
سياست	NOUN	سياست
سياستدان	NOUN	سياست
سياستدانن	NOUN	سياست
سيج	NOUN	سيج
سير	NOUN	سير
سڄڻ	NOUN	سڄ
سچ	NOUN	سچ
سڌارو	NOUN	سڌار
سڏ	NOUN	سڏ
سک	NOUN	سک
سڪون	NOUN	سڪون
سگھ	NOUN	سگھ
سگھڙن	NOUN	سگھڙ
شادي	NOUN	شادي
شادين	NOUN	شادي
شاعر	NOUN	شاعر
شاعري	NOUN	شاعر
شام	NOUN	شام
شربت	NOUN	شربت
شهر	NOUN	شهر
شهرن	NOUN	شهر
صبح	NOUN	صبح
صحت	NOUN	صحت
صحيح	NOUN	صحيح
صلاحيت	NOUN	صلاحيت
صوبو	NOUN	صوبو
صورتحال	NOUN	صورت
صوفين	NOUN	صوفي
ضرورت	NOUN	ضرورت
طاقت	NOUN	طاقت
طريقا	NOUN	طريقو
طريقن	NOUN	طريقو
طريقو	NOUN	طريقو
ظالمن	NOUN	ظالم
ظلم	NOUN	ظلم
عادت	NOUN	عادت
عالم	NOUN	عالم
عبادت	NOUN	عبادت
عزت	NOUN	عزت
عشق	NOUN	عشق
عضون	NOUN	عضوو
عظمت	NOUN	عظمت
علائقي	NOUN	علائقو
علاج	NOUN	علاج
علم	NOUN	علم
عمل	NOUN	عمل
عنوان	NOUN	عنوان
عورت	NOUN	عورت
عيد	NOUN	عيد
غلام	NOUN	غلام
غلامي	NOUN	غلام
فتح	NOUN	فتح
فرض	NOUN	فرض
فرق	NOUN	فرق
فصلن	NOUN	فصل
فن	NOUN	فن
فون	NOUN	فون
فونٽ	NOUN	فونٽ
في	NOUN	في
فيصلا	NOUN	فيصلو
فيصلن	NOUN	فيصلو
قائم	NOUN	قائم
قانون	NOUN	قانون
قتل	NOUN	قتل
قدرت	NOUN	قدرت
قسم	NOUN	قسم
قلم	NOUN	قلم
قهر	NOUN	قهر
قوم	NOUN	قوم
قومن	NOUN	قوم
قيامت	NOUN	قيامت
لاتعلقي	NOUN	لاتعلق
لالچ	NOUN	لالچ
لباس	NOUN	لباس
لفظ	NOUN	لفظ
ليکڪ	NOUN	ليکڪ
لکڻي	NOUN	لک
ماءُ	NOUN	ماءُ
مائي	NOUN	مائي
مائٽن	NOUN	مائٽ
ماحول	NOUN	ماحول
مادو	NOUN	مادو
ماني	NOUN	ماني
ماڻهن	NOUN	ماڻهو
ماڻهو	NOUN	ماڻهو
مبارڪباد	NOUN	مبارڪ
مثال	NOUN	مثال
محبت	NOUN	محبت
محنت	NOUN	محنت
مدد	NOUN	مدد
مذهب	NOUN	مذهب
مذهبن	NOUN	مذهب
مرد	NOUN	مرد
مزور	NOUN	مزور
مسلمان	NOUN	مسلمان
معاشرو	NOUN	معاشرو
معاشري	NOUN	معاشري
معاف	NOUN	معاف
معيار	NOUN	معيار
مقابلي	NOUN	مقابل
مقدار	NOUN	مقدار
ملڪ	NOUN	ملڪ
ملڪن	NOUN	ملڪ
ملھ	NOUN	ملھ
مند	NOUN	مند
منزل	NOUN	منزل
منظر	NOUN	منظر
مهانگائي	NOUN	مهانگ
مهرباني	NOUN	مهربان
مهل	NOUN	مهل
موت	NOUN	موت
موسم	NOUN	موسم
موڪل	NOUN	موڪل
ميدان	NOUN	ميدان
ميوو	NOUN	ميوو
مڙس	NOUN	مڙس
نافذ	NOUN	نافذ
نالن	NOUN	نالو
نشاني	NOUN	نشان
نظام	NOUN	نظام
نظر	NOUN	نظر
نفرت	NOUN	نفرت
نماز	NOUN	نماز
ننڊ	NOUN	ننڊ
ننڊون	NOUN	ننڊ
نوجوان	NOUN	نوجوان
نوجوانن	NOUN	نوجوان
نوڪري	NOUN	نوڪر
نيت	NOUN	نيت
نڌڻڪو	NOUN	نڌڻڪو
هار	NOUN	هار
هدايت	NOUN	هدايت
هنرن	NOUN	هنر
هوت	NOUN	هوت
هٿ	NOUN	هٿ
هٿيار	NOUN	هٿيار
وار	NOUN	وار
واپار	NOUN	واپار
وجود	NOUN	وجود
ورق	NOUN	ورق
وزير	NOUN	وزير
وضاحتن	NOUN	وضاحت
وقت	NOUN	وقت
وهنوار	NOUN	وهنوار
وير	NOUN	وير
ياد	NOUN	ياد
يار	NOUN	يار
يقين	NOUN	يقين
ٻار	NOUN	ٻار
ٻارن	NOUN	ٻار
ٻارَ	NOUN	ٻار
ٻولين	NOUN	ٻول
ٽهي	NOUN	ٽهي
ٽيڪنولوجي	NOUN	ٽيڪنولوجي
پئسا	NOUN	پئسو
پئسن	NOUN	پئسو
پارت	NOUN	پارت
پاڙي	NOUN	پاڙي
پاڙيسرين	NOUN	پاڙيسري
پاڻي	NOUN	پاڻي
پرهيز	NOUN	پرهيز
پريشاني	NOUN	پريشان
پسند	NOUN	پسند
پل	NOUN	پل
پنڌ	NOUN	پنڌ
پوليس	NOUN	پوليس
پيار	NOUN	پيار
پير	NOUN	پير
پيرن	NOUN	پير
پينگھو	NOUN	پينگھ
پينگھي	NOUN	پينگھ
پٽ	NOUN	پٽ
پڙهائي	NOUN	پڙه
پکي	NOUN	پکي
پکين	NOUN	پکي
ٿڌ	NOUN	ٿڌ
ڀاڪر	NOUN	ڀاڪر
ڀروسو	NOUN	ڀروسو
ڀلائي	NOUN	ڀلائي
ڀلايون	NOUN	ڀلائي
ڄاڻ	NOUN	ڄاڻ
چادر	NOUN	چادر
چاھ	NOUN	چاھ
چوري	NOUN	چوري
چونڊون	NOUN	چونڊ
چوٽي	NOUN	چوٽ
چڱائي	NOUN	چڱائي
ڇت	NOUN	ڇت
ڇوڪر	NOUN	ڇوڪر
ڇوڪرا	NOUN	ڇوڪر
ڇوڪرو	NOUN	ڇوڪر
ڇوڪري	NOUN	ڇوڪرِ
ڊپ	NOUN	ڊپ
ڌارين	NOUN	ڌار
ڌرتي	NOUN	ڌرتي
ڌمڪيون	NOUN	ڌمڪي
ڌنڌو	NOUN	ڌنڌو
ڌنڌي	NOUN	ڌنڌي
ڌوڪو	NOUN	ڌوڪو
ڏاهپ	NOUN	ڏاهپ
ڏينهن	NOUN	ڏينهن
ڏيهي	NOUN	ڏيه
ڏک	NOUN	ڏک
ڏکن	NOUN	ڏک
کاڌو	NOUN	کاڌ
کنڀيون	NOUN	کنڀي
کيتي	NOUN	کيتي
کير	NOUN	کير
کچڻي	NOUN	کچڻي
ڪاميابي	NOUN	ڪامياب
ڪتاب	NOUN	ڪتاب
ڪلام	NOUN	ڪلام
ڪم	NOUN	ڪم
ڪمرا	NOUN	ڪمرو
ڪمزوري	NOUN	ڪمزور
ڪمند	NOUN	ڪمند
ڪميٽي	NOUN	ڪميٽي
ڪمپني	NOUN	ڪمپني
ڪنڊن	NOUN	ڪنڊو
ڪهاڻي	NOUN	ڪهاڻي
ڪوشش	NOUN	ڪوشش
ڪٻٽ	NOUN	ڪٻٽ
ڪچهريون	NOUN	ڪچهري
گابو	NOUN	گابو
گرمي	NOUN	گرم
گل	NOUN	گل
گلن	NOUN	گل
گواهي	NOUN	گواه
گوشت	NOUN	گوشت
گوڙگڙٻڙ	NOUN	گوڙ
گڙٻڙ	NOUN	گڙٻڙ
گھر	NOUN	گھر
گھران	NOUN	گھر
ڳالهيون	NOUN	ڳاله
ڳالھ	NOUN	ڳالھ
ڳوٺ	NOUN	ڳوٺ
ڳوٺن	NOUN	ڳوٺ
سئو	NUM	سئو
هڪ	NUM	هڪ
ٻئي	NUM	ٻه
ٻه	NUM	ٻه
ٻيو	NUM	ٻيو
ٽي	NUM	ٽي
ٽين	NUM	ٽين
ٽيھ	NUM	ٽيھ
پنج	NUM	پنج
آءَ	PRON	آءَ
اسانجي	PRON	اسان
اسانکي	PRON	اسان
اسين	PRON	اسين
انجو	PRON	ان
انجي	PRON	ان
اوهان	PRON	اوهان
تن	PRON	تن
تنهنجا	PRON	تنهنجو
تنهنجو	PRON	تنهنجو
تنهنجي	PRON	تنهنجي
تو	PRON	تو
تون	PRON	تون
توهان	PRON	توهان
توکي	PRON	تو
جنين	PRON	جن
سوئي	PRON	سو
مان	PRON	مان
منهنجو	PRON	منهن
منهنجي	PRON	منهن
مون	PRON	مون
مونکي	PRON	مون
هن	PRON	هن
ٻين	PRON	ٻيئي
پاڻ	PRON	پاڻ
پنهنجا	PRON	پنهنجو
پنهنجن	PRON	پنهنجو
پنهنجو	PRON	پنهنجو
پنهنجي	PRON	پنهنجي
کيس	PRON	کي
کين	PRON	کي
ڪِن	PRON	ڪِن
آفتاب	PROPN	آفتاب
ابراهيم	PROPN	ابراهيم
اختر	PROPN	اختر
اسلام	PROPN	سلام
اسلم	PROPN	اسلم
اظهر	PROPN	اظهر
الطاف	PROPN	الطاف
الله	PROPN	الله
امرجليل	PROPN	امرجليل
انڊ	PROPN	انڊ
ايران	PROPN	ايران
ايشيا	PROPN	ايشيا
اڪبر	PROPN	اڪبر
بابل	PROPN	بابل
بدين	PROPN	بدين
بيدو	PROPN	بيدو
تصوف	PROPN	تصوف
جميل	PROPN	جميل
حج	PROPN	حج
خدا	PROPN	خدا
دجلا	PROPN	دجلا
دلدار	PROPN	دل
رابيل	PROPN	رابيل
راجڪمار	PROPN	راجڪمار
رافع	PROPN	رافع
رب	PROPN	رب
زرداري	PROPN	زرداري
ساڀيا	PROPN	ساڀيا
سليم	PROPN	سليم
سمير	PROPN	سمير
سنتو	PROPN	سنتو
سنڌ	PROPN	سنڌ
سنڌو	PROPN	سنڌو
سنڌوديشا	PROPN	سنڌو
سنڌي	PROPN	سنڌ
سنڌين	PROPN	سنڌ
سوساما	PROPN	سوساما
سومر	PROPN	سومر
سيت	PROPN	سيت
سيس	PROPN	سيس
شازيه	PROPN	شازيه
شيتو	PROPN	شيتو
شيخ	PROPN	شيخ
صفدر	PROPN	صفدر
صوف	PROPN	صوف
صوفي	PROPN	صوفي
صوفيه	PROPN	صوفيه
ضمير	PROPN	ضمير
عبدالله	PROPN	عبدالله
عرفان	PROPN	عرفان
علي	PROPN	علي
فاطمه	PROPN	فاطمه
فرات	PROPN	فرات
قادر	PROPN	قادر
لاڙڪاڻو	PROPN	لاڙڪاڻو
لاڙڪاڻي	PROPN	لاڙڪاڻي
لنڊن	PROPN	لنڊن
محمد	PROPN	محمد
مريم	PROPN	مريم
مشتاق	PROPN	مشتاق
مصر	PROPN	مصر
مظفر	PROPN	مظفر
مظهر	PROPN	مظهر
ميلادالنبي	PROPN	ميلاد
ناهيد	PROPN	ناهيد
ناگپال	PROPN	ناگپال
نريندر	PROPN	نريندر
نوازشريف	PROPN	نوازشريف
نوڪيا	PROPN	نوڪيا
نينوا	PROPN	نينوا
هريش	PROPN	هريش
هند	PROPN	هند
واصف	PROPN	واصف
وحيد	PROPN	وحيد
ياسر	PROPN	ياسر
يونان	PROPN	يونان
پارس	PROPN	پارس
پاڪستان	PROPN	پاڪستان
ڀٽائي	PROPN	ڀٽائي
چين	PROPN	چين
ڊان	PROPN	ڊان
ڌڻي	PROPN	ڌڻي
ڪراچي	PROPN	ڪراچي
ڪلاچي	PROPN	ڪلاچي
ڪمپيوٽر	PROPN	ڪمپيوٽر
گلاب	PROPN	گلاب
گورک	PROPN	گورک
گوپال	PROPN	گوپال
گھوڙي	PROPN	گھوڙي
.	PUNCT	.
آ	VERB	آ
آئي	VERB	آ
آزارڻ	VERB	آزار
آندا	VERB	آندو
آيو	VERB	آءَ
آڻي	VERB	آڻ
آڻيندس	VERB	آڻ
ايندو	VERB	اچ
اٿئي	VERB	اٿئي
اٿندو	VERB	اٿ
اچان	VERB	اچ
اچي	VERB	اچ
اڏامي	VERB	اڏام
بدلائي	VERB	بدلائي
بچايون	VERB	بچاءُ
بچي	VERB	بچ
بڻائي	VERB	بڻاءِ
بڻائين	VERB	بڻاءِ
بڻائيندا	VERB	بڻاءِ
بڻايو	VERB	بڻاءِ
بڻايون	VERB	بڻاءِ
جاڳندي	VERB	جاڳ
جيئاريندي	VERB	جيءُ
جيئندو	VERB	جيءُ
جيئي	VERB	جيئي
جيئڻ	VERB	جيءُ
رلي	VERB	رلي
رهجي	VERB	ره
رهن	VERB	ره
رهندا	VERB	ره
رهندو	VERB	ره
رهي	VERB	ره
رهيا	VERB	ره
رهياسين	VERB	ره
رهيو	VERB	رهيو
رهڻ	VERB	ره
رهڻا	VERB	ره
رکجي	VERB	رک
رکندڙ	VERB	رک
رکو	VERB	رک
رکي	VERB	رک
رکيو	VERB	رک
سمجهي	VERB	سمجه
سمجھائڻ	VERB	سمجھ
سمجھن	VERB	سمجھ
سمجھيون	VERB	سمجھ
سمجھڻ	VERB	سمجھ
سوچجي	VERB	سوچ
سوچي	VERB	سوچ
سوچڻ	VERB	سوچ
سيکاري	VERB	سيکار
سڃاڻي	VERB	سڃاڻ
سڏيو	VERB	سڏ
سڙيا	VERB	سڙ
سکو	VERB	سک
لڏجي	VERB	لڏ
لکندڙ	VERB	لک
لکيو	VERB	لک
لڳا	VERB	لڳ
لڳائڻ	VERB	لڳ
لڳندو	VERB	لڳ
لڳي	VERB	لڳ
لڳين	VERB	لڳ
ماري	VERB	مار
ماريندي	VERB	مار
مرڪڻ	VERB	مرڪ
مرڻ	VERB	مر
ملن	VERB	مل
ملندا	VERB	مل
ملهائجي	VERB	ملهاءِ
ملي	VERB	مل
مليو	VERB	مل
منجھايا	VERB	منجھ
مٽائڻ	VERB	مٽاءِ
مڃي	VERB	مڃ
مڙيو	VERB	مڙ
نڀائي	VERB	نڀاءِ
نڀائين	VERB	نڀاءِ
نڪري	VERB	نڪر
هئڻ	VERB	هو
هارايون	VERB	هار
هلائجي	VERB	هلاءِ
هلائڻ	VERB	هلاءِ
هليو	VERB	هل
هو	VERB	هو
هوندا	VERB	هوندو
هوندو	VERB	هوندو
